HITId WorkerId  src trg item  hit work-seconds  accept  submit  approval
3QX22DUVOOHHWI37G425CZD9GZLMVS M1188 uk en ad 48 4496.0 "Mon Oct 03 12:18:27 2022" "Mon Oct 03 13:33:23 2022" Submitted
3N5YJ55YXG33MCL9HAQ9TROW0FUANF M0357 uk en ad 49 5779.0 "Mon Oct 03 12:00:24 2022" "Mon Oct 03 13:36:43 2022" Submitted
3OID399FXG7PWRB43WYYBNNTJR5DFD M0440 uk en ad 50 1385.0 "Mon Oct 03 12:26:26 2022" "Mon Oct 03 12:49:31 2022" Submitted
3SX4X51T809L4XLLIPQM8GO1QPZAOU M0419 uk en ad 51 980.0 "Mon Oct 03 12:00:44 2022" "Mon Oct 03 12:17:04 2022" Submitted
3K1H3NEY7LZVAR7ZEG4GT8N5K65DGC M0062 uk en ad 52 980.0 "Mon Oct 03 12:00:42 2022" "Mon Oct 03 12:17:02 2022" Submitted
3A3KKYU7P3HUB73C6E71Y1WNN8NMW2 M0654 uk en ad 53 1193.0 "Mon Oct 03 13:25:45 2022" "Mon Oct 03 13:45:38 2022" Submitted
367O8HRHKG8L00XXG5X4FIC2V46S4Y M0872 uk en ad 54 4923.0 "Mon Oct 03 12:00:24 2022" "Mon Oct 03 13:22:27 2022" Submitted
3YZ7A3YHR5T3WJ1XUAGEKAIGV01S53 M0609 uk en ad 55 811.0 "Mon Oct 03 12:00:24 2022" "Mon Oct 03 12:13:55 2022" Submitted
3QI9WAYOGQBZFN1BZTQJCGWGRVCS6J M0419 uk en ad 56 2332.0 "Mon Oct 03 14:00:48 2022" "Mon Oct 03 14:39:40 2022" Submitted
3K3IX1W4S6R3PXXMXP31XGTR0UVAPB M0813 uk en ad 58 3801.0 "Mon Oct 03 12:00:35 2022" "Mon Oct 03 13:03:56 2022" Submitted
3GL25Y6843U90782GJ3N0KAUWATMXV M0422 uk en ad 60 1551.0 "Mon Oct 03 12:00:24 2022" "Mon Oct 03 12:26:15 2022" Submitted
39KV3A5D187IJNFGI3VBIUWCM6WS7I M0152 uk en ad 62 3762.0 "Mon Oct 03 12:00:25 2022" "Mon Oct 03 13:03:07 2022" Submitted
3UEBBGULPFOBDTMQPRONLNRH5R0FUP M0593 uk en ad 67 315.0 "Mon Oct 03 12:00:38 2022" "Mon Oct 03 12:05:53 2022" Submitted
3AA88CN98P33AOY903C94LPZ9BSKYU M0803 uk en ad 69 2310.0 "Mon Oct 03 12:00:37 2022" "Mon Oct 03 12:39:07 2022" Submitted
35A1YQPVFEGE25Y1PYM0G8CTM2ZI51 M0609 uk en ad 70 202.0 "Mon Oct 03 14:00:58 2022" "Mon Oct 03 14:04:20 2022" Submitted
3XT3KXP24ZYAL9YFUHW58EQTIXAI6H M1249 uk en ad 71 1323.0 "Mon Oct 03 12:00:24 2022" "Mon Oct 03 12:22:27 2022" Submitted
335HHSX8CD59AN2AYMMYE8Z6Z6IDHB M0637 uk en ad 72 1036.0 "Mon Oct 03 12:46:27 2022" "Mon Oct 03 13:03:43 2022" Submitted
3B623HUYJ4QMJ1KZS8NHWUS7XQ2S85 M1317 uk en ad 73 1655.0 "Mon Oct 03 12:00:35 2022" "Mon Oct 03 12:28:10 2022" Submitted
375VMB7D4JJ96IDU444JEK0LZJXDI4 M1022 uk en ad 74 4995.0 "Mon Oct 03 12:00:44 2022" "Mon Oct 03 13:23:59 2022" Submitted
3G4VVJO6PZG91A689GGQRUWN56PPK5 M0720 uk en ad 75 2728.0 "Mon Oct 03 12:00:41 2022" "Mon Oct 03 12:46:09 2022" Submitted
35YHTYFL1G3BQ8BQUHYSH9T0JY9FVE M0797 uk en ad 76 5576.0 "Mon Oct 03 12:04:13 2022" "Mon Oct 03 13:37:09 2022" Submitted
37SDSEDIN92MPHL5FP8X0T5Y7QP811 M0152 uk en ad 77 4674.0 "Mon Oct 03 12:00:35 2022" "Mon Oct 03 13:18:29 2022" Submitted
3LN50BUKPVBKLGOQUGSR6U92U6UPL8 M0141 uk en ad 80 1738.0 "Mon Oct 03 12:00:24 2022" "Mon Oct 03 12:29:22 2022" Submitted
3XD2A6FGFNUMX639X0TVWQNIHWKS9U M0152 uk en ad 81 7093.0 "Mon Oct 03 12:00:43 2022" "Mon Oct 03 13:58:56 2022" Submitted
37J05LC5AXJ51TX0MMPJQLFLCYMDJG M0385 uk en ad 84 1250.0 "Mon Oct 03 14:01:40 2022" "Mon Oct 03 14:22:30 2022" Submitted
3P4ZBJFX2V3O5XBVKR3O3BCEQ7BFWO M0230 uk en ad 85 2308.0 "Mon Oct 03 12:00:41 2022" "Mon Oct 03 12:39:09 2022" Submitted
3GVPRXWRPHUTP9CKDR1XESQPD8UI7G M0405 uk en ad 86 3380.0 "Mon Oct 03 12:00:39 2022" "Mon Oct 03 12:56:59 2022" Submitted
34D9ZRXCYRU02PDEP67VSLY2NE2SA9 M0719 uk en ad 89 6052.0 "Mon Oct 03 12:00:25 2022" "Mon Oct 03 13:41:17 2022" Submitted
3GONHBMNHVYY528HH1R8X5Q54ARMZS M0553 uk en ad 90 1971.0 "Mon Oct 03 12:01:58 2022" "Mon Oct 03 12:34:49 2022" Submitted
3QHITW7OYO9OP9Y1X2IQXLJ15QHAQ2 M0152 uk en ad 92 5002.0 "Mon Oct 03 12:00:38 2022" "Mon Oct 03 13:24:00 2022" Submitted
34HEO7RUG6UO1AD1AH7Q2BT61CJAR3 M0687 uk en ad 93 408.0 "Mon Oct 03 14:00:38 2022" "Mon Oct 03 14:07:26 2022" Submitted
3TC2K6WK9G2TE231YT8B5CF3ZW382I M0882 uk en ad 94 2408.0 "Mon Oct 03 13:39:43 2022" "Mon Oct 03 14:19:51 2022" Submitted
34XASH8KLQM4RY6BUST667ORUBKPMA M1188 uk en ad 95 6248.0 "Mon Oct 03 13:28:30 2022" "Mon Oct 03 15:12:38 2022" Submitted
3VCK0Q0PO5E7LZNRP8TG4LCJRTIN01 M0609 uk en ad 99 1055.0 "Mon Oct 03 12:00:38 2022" "Mon Oct 03 12:18:13 2022" Submitted
3E22YV8GG16A9GRB6T86JMDRZ1UPNA M0371 uk en ad 100 1079.0 "Mon Oct 03 12:00:37 2022" "Mon Oct 03 12:18:36 2022" Submitted
34D9ZRXCYRU02PDEP67VSLY2NE2ASR M1126 uk en ad 102 594.0 "Mon Oct 03 12:00:45 2022" "Mon Oct 03 12:10:39 2022" Submitted
3VMHWJRYHVG3UXGLUWZA5UQLZ9HFXH M1317 uk en ad 103 2417.0 "Mon Oct 03 12:00:43 2022" "Mon Oct 03 12:41:00 2022" Submitted
34KYK9TV2R85LZI6VK7RNWI85WNSB4 M0609 uk en ad 104 1207.0 "Mon Oct 03 12:00:39 2022" "Mon Oct 03 12:20:46 2022" Submitted
3SV8KD29L4S3FE8EWPESISY1F5WKZL M1186 uk en ad 105 1338.0 "Mon Oct 03 14:01:40 2022" "Mon Oct 03 14:23:58 2022" Submitted
32XN26MTXZJHXZK6DVD1RT8UMYIL0X M0427 uk en ad 106 5794.0 "Mon Oct 03 12:01:16 2022" "Mon Oct 03 13:37:50 2022" Submitted
3B9J25CZ25DOV4AC9K3MYGOQNHNSCB M1317 uk en ad 107 1985.0 "Mon Oct 03 12:00:40 2022" "Mon Oct 03 12:33:45 2022" Submitted
3IHWR4LC7DDXPNH3NWT3SSMKOS0I83 M1069 uk en ad 108 3511.0 "Mon Oct 03 12:01:47 2022" "Mon Oct 03 13:00:18 2022" Submitted
3UY4PIS8QRL7SO89LRXGIQVTWLON14 M0609 uk en ad 110 1566.0 "Mon Oct 03 12:01:47 2022" "Mon Oct 03 12:27:53 2022" Submitted
3D1UCPY6GG9IZKZK2TMGOMKV5A383T M0493 uk en ad 114 2080.0 "Mon Oct 03 16:02:13 2022" "Mon Oct 03 16:36:53 2022" Submitted
3GITHABACYLEH9Q54VXUN95YOR2N2L M0872 uk en ad 116 6230.0 "Mon Oct 03 12:00:35 2022" "Mon Oct 03 13:44:25 2022" Submitted
34OWYT6U3WHX3S0DSOZHSOHV8YII9S M1024 uk en ad 117 946.0 "Mon Oct 03 14:22:09 2022" "Mon Oct 03 14:37:55 2022" Submitted
3BO3NEOQM0HB8BAIKUDHOJSFEG0IA7 M0452 uk en ad 118 6657.0 "Mon Oct 03 12:00:44 2022" "Mon Oct 03 13:51:41 2022" Submitted
32TMVRKDGNY3HGIO27RZYRC1JAZ84E M1080 uk en ad 119 5238.0 "Mon Oct 03 12:00:42 2022" "Mon Oct 03 13:28:00 2022" Submitted
30U1YOGZGAWY0WGQ9GYXIM688HZSDB M1315 uk en ad 120 1983.0 "Mon Oct 03 14:01:19 2022" "Mon Oct 03 14:34:22 2022" Submitted
3D42WVSDH8VSU26VZSLCO8XU1FBFYN M1344 uk en ad 121 2295.0 "Mon Oct 03 12:03:19 2022" "Mon Oct 03 12:41:34 2022" Submitted
3BVS8WK9Q0VGRLFAQ8DDJUCLWYLIB2 M1421 uk en ad 123 5926.0 "Mon Oct 03 12:06:47 2022" "Mon Oct 03 13:45:33 2022" Submitted
3VP28W7DUNKSZSG0VENV2F6W79FFZE M1002 uk en ad 124 2122.0 "Mon Oct 03 12:00:35 2022" "Mon Oct 03 12:35:57 2022" Submitted
31J7RYECZLQH4O5O9EH15YR4RQOL10 M0156 uk en ad 128 301.0 "Mon Oct 03 17:15:36 2022" "Mon Oct 03 17:20:37 2022" Submitted
3UL5XDRDNCJLDZMOGCA93JIFJ6U85J M1158 uk en ad 131 1513.0 "Mon Oct 03 12:05:56 2022" "Mon Oct 03 12:31:09 2022" Submitted
3N3WJQXELSQOT9NKSIHFAH19JW2L2H M0609 uk en ad 132 1571.0 "Mon Oct 03 12:55:22 2022" "Mon Oct 03 13:21:33 2022" Submitted
3LCXHSGDLT63S2UQ5B9HO4OT8T0SE4 M0955 uk en ad 133 1445.0 "Mon Oct 03 12:38:35 2022" "Mon Oct 03 13:02:40 2022" Submitted
3Q7TKIAPOTABWJL0P71W60SDGNRDLI M1344 uk en ad 134 1457.0 "Mon Oct 03 14:01:40 2022" "Mon Oct 03 14:25:57 2022" Submitted
39HYCOOPKOLV213LPJ2B6D72GSHDMK M1406 uk en ad 135 2357.0 "Mon Oct 03 12:03:10 2022" "Mon Oct 03 12:42:27 2022" Submitted
3VJ4PFXFJ37GH25IEB2V7MGQ8BNAU7 M0730 uk en ad 136 1978.0 "Mon Oct 03 12:04:24 2022" "Mon Oct 03 12:37:22 2022" Submitted
3JU8CV4BRLCSR1RN788JYBDWPBZPOP M1198 uk en ad 137 3818.0 "Mon Oct 03 12:00:40 2022" "Mon Oct 03 13:04:18 2022" Submitted
3JMQI2OLFZ51KJOL1KHBJSW2LIRDNK M1069 uk en ad 139 2873.0 "Mon Oct 03 12:00:36 2022" "Mon Oct 03 12:48:29 2022" Submitted
338GLSUI43BVYGUM0MTN6M9TKUFSFM M0532 uk en ad 142 1651.0 "Mon Oct 03 12:01:16 2022" "Mon Oct 03 12:28:47 2022" Submitted
3WRBLBQ2GR81B76524GLE13MQHWG0M M0426 uk en ad 144 5150.0 "Mon Oct 03 12:01:47 2022" "Mon Oct 03 13:27:37 2022" Submitted
3B0MCRZMBRUAC13OM8LYNBIMZGVPP6 M0742 uk en ad 145 5154.0 "Mon Oct 03 12:10:03 2022" "Mon Oct 03 13:35:57 2022" Submitted
3VDVA3ILIDF1IWRNYNKLS6MWV92G1P M0419 uk en ad 146 2572.0 "Mon Oct 03 12:26:57 2022" "Mon Oct 03 13:09:49 2022" Submitted
3HEM8MA6H9CVCD43ML0NNG8W4CHPQX M0315 uk en ad 148 3259.0 "Mon Oct 03 16:13:28 2022" "Mon Oct 03 17:07:47 2022" Submitted
363A7XIFV4MGUHUIJ1C038I9MIWAVW M0783 uk en ad 149 2097.0 "Mon Oct 03 17:41:17 2022" "Mon Oct 03 18:16:14 2022" Submitted
3ZRKL6Z1E831CGQHB6Z5O795L9FSGL M0385 uk en ad 150 487.0 "Mon Oct 03 13:39:44 2022" "Mon Oct 03 13:47:51 2022" Submitted
3IVKZBIBJ09FCCLSVCHN97L609SSHK M0030 uk en ad 152 626.0 "Mon Oct 03 12:00:36 2022" "Mon Oct 03 12:11:02 2022" Submitted
3VEI3XUCZRXVOEJ3Z0PNS6I10YJPRY M0955 uk en ad 153 1003.0 "Mon Oct 03 14:01:40 2022" "Mon Oct 03 14:18:23 2022" Submitted
3WKGUBL7SZMYWN27WW033WY73AYL4D M0754 uk en ad 154 4450.0 "Mon Oct 03 12:03:18 2022" "Mon Oct 03 13:17:28 2022" Submitted
3OCZWXS7ZO7GS667A1JD8O4L36TL5I M0552 uk en ad 155 677.0 "Mon Oct 03 12:05:25 2022" "Mon Oct 03 12:16:42 2022" Submitted
3M47JKRKCX1HW3M2LVKEVPWFF1586Z M1002 uk en ad 156 3937.0 "Mon Oct 03 12:00:40 2022" "Mon Oct 03 13:06:17 2022" Submitted
3R5OYNIC2C984TWV3PUISLJJOJGPTB M1383 uk en ad 157 631.0 "Mon Oct 03 12:05:56 2022" "Mon Oct 03 12:16:27 2022" Submitted
3IKDQS3DQE0Z1Q7G4898UEI3EJLIC9 M0540 uk en ad 159 1662.0 "Mon Oct 03 12:00:39 2022" "Mon Oct 03 12:28:21 2022" Submitted
375VMB7D4JJ96IDU444JEK0LZJXID9 M1029 uk en ad 160 1017.0 "Mon Oct 03 12:01:16 2022" "Mon Oct 03 12:18:13 2022" Submitted
30EMX9PEVKJ6E2M01XKKMZ1YSQWSKO M0924 uk en ad 162 2246.0 "Mon Oct 03 13:39:44 2022" "Mon Oct 03 14:17:10 2022" Submitted
3Q9SPIIRWJMT96UN9BHWPA1NTRYAW6 M1002 uk en ad 163 5737.0 "Mon Oct 03 12:00:36 2022" "Mon Oct 03 13:36:13 2022" Submitted
307L9TDWJYS32RMO8VBZ6JAQU52N3W M0961 uk en ad 164 772.0 "Mon Oct 03 14:29:50 2022" "Mon Oct 03 14:42:42 2022" Submitted
3HXK2V1N4KF87H9JHRKZXPW1NFGG26 M1069 uk en ad 166 3196.0 "Mon Oct 03 12:01:26 2022" "Mon Oct 03 12:54:42 2022" Submitted
37S0QRNUFBG40H5QEAHCF3S6LWV88L M0645 uk en ad 167 2816.0 "Mon Oct 03 12:10:13 2022" "Mon Oct 03 12:57:09 2022" Submitted
35XW21VSVGEHY84IMXWL1ZEDHQ1SLR M0872 uk en ad 168 6931.0 "Mon Oct 03 12:00:39 2022" "Mon Oct 03 13:56:10 2022" Submitted
3MG8450X2OAN46BK3UKSXH5L7XNPU2 M0609 uk en ad 170 1779.0 "Mon Oct 03 14:06:54 2022" "Mon Oct 03 14:36:33 2022" Submitted
31MCUE39BKMXSZ52LRY4GZ1TTTGG3H M1240 uk en ad 171 1359.0 "Mon Oct 03 12:00:39 2022" "Mon Oct 03 12:23:18 2022" Submitted
3SNR5F7R92TEYORU0ZF3K2I6ZVYIE2 M0729 uk en ad 174 968.0 "Mon Oct 03 13:50:21 2022" "Mon Oct 03 14:06:29 2022" Submitted
391FPZIE4CMVRPDWKHCNO83UL6DUH2 M0882 uk en ad 175 2696.0 "Mon Oct 03 14:04:39 2022" "Mon Oct 03 14:49:35 2022" Submitted
3O71U79SRBP14QM3M9X01CT2HVRSMT M0687 uk en ad 176 1069.0 "Mon Oct 03 12:00:35 2022" "Mon Oct 03 12:18:24 2022" Submitted
3PZDSVZ3J5HOKN5S89GIGO2W85YN4H M0466 uk en ad 178 2975.0 "Mon Oct 03 12:00:42 2022" "Mon Oct 03 12:50:17 2022" Submitted
3WRAAIUSBJZ8Y6ZDJGDIRTFU2T4AXZ M0419 uk en ad 179 4083.0 "Mon Oct 03 14:01:09 2022" "Mon Oct 03 15:09:12 2022" Submitted
3GKAWYFRAPT1N40YHZU3NH1XLXSDPG M1317 uk en ad 180 1841.0 "Mon Oct 03 12:00:40 2022" "Mon Oct 03 12:31:21 2022" Submitted
3D1TUISJWI0VNKOGQZU8OK49LJSUIV M1024 uk en ad 181 1069.0 "Mon Oct 03 16:01:42 2022" "Mon Oct 03 16:19:31 2022" Submitted
3AJA9FLWSCY642RQVAZ92K36BWDIFK M1196 uk en ad 183 968.0 "Mon Oct 03 14:00:48 2022" "Mon Oct 03 14:16:56 2022" Submitted
3YCT0L9OMM97M873YAC0ERI2ML1SNT M1002 uk en ad 184 4567.0 "Mon Oct 03 12:00:42 2022" "Mon Oct 03 13:16:49 2022" Submitted
362E9TQF2HQCI2NL6U5RK53ICBDIGJ M1258 uk en ad 185 625.0 "Mon Oct 03 12:00:36 2022" "Mon Oct 03 12:11:01 2022" Submitted
3QE4DGPGBRBIAVO6L53NQ4TZ7TCG42 M0835 uk en ad 187 1916.0 "Mon Oct 03 12:03:00 2022" "Mon Oct 03 12:34:56 2022" Submitted
3GV1I4SEO9PCBA6LFKTI0UILZ14L6Y M0609 uk en ad 188 1406.0 "Mon Oct 03 12:01:37 2022" "Mon Oct 03 12:25:03 2022" Submitted
3WUVMVA7OB3X31ZSKY13OEV5AT2AZW M1201 uk en ad 190 2073.0 "Mon Oct 03 13:59:36 2022" "Mon Oct 03 14:34:09 2022" Submitted
3HRWUH63QU26G69SMEZSLG8A81TN5M M0924 uk en ad 191 3311.0 "Mon Oct 03 12:29:10 2022" "Mon Oct 03 13:24:21 2022" Submitted
3MYASTQBG7BMNG1DHC9SNMR7QTEDQ7 M1103 uk en ad 192 1042.0 "Mon Oct 03 12:00:36 2022" "Mon Oct 03 12:17:58 2022" Submitted
3ZXNP4Z39RLVFAKQYUYA68IHUCOL7X M0691 uk en ad 193 936.0 "Mon Oct 03 14:40:59 2022" "Mon Oct 03 14:56:35 2022" Submitted
3X0EMNLXEPPNHL0K8KUXT374L4WPVR M0955 uk en ad 194 1228.0 "Mon Oct 03 14:01:50 2022" "Mon Oct 03 14:22:18 2022" Submitted
334ZEL5JX6FP4T7FZPCDTGI7CV6SO8 M0857 uk en ad 197 6292.0 "Mon Oct 03 12:01:37 2022" "Mon Oct 03 13:46:29 2022" Submitted
3VADEH0UHCX7PTJGEPPSIGNXM02SPP M0609 uk en ad 198 1341.0 "Mon Oct 03 12:00:43 2022" "Mon Oct 03 12:23:04 2022" Submitted
31ODACBENUFSP5KVE24HILD7RWOSQG M0955 uk en ad 200 1036.0 "Mon Oct 03 14:00:58 2022" "Mon Oct 03 14:18:14 2022" Submitted
31JUPBOORN4ZFOP98ZQGK8EC5WUL8K M1037 uk en ad 201 5682.0 "Mon Oct 03 12:00:36 2022" "Mon Oct 03 13:35:18 2022" Submitted
3P6ENY9P79WQIYIWQ0N955FJRBQIHI M0797 uk en ad 202 2438.0 "Mon Oct 03 12:03:42 2022" "Mon Oct 03 12:44:20 2022" Submitted
3T6SSHJUZFAQETTGWI5U5HGYRO5IIB M1024 uk en ad 203 818.0 "Mon Oct 03 17:15:15 2022" "Mon Oct 03 17:28:53 2022" Submitted
3TKXBROM5TAM94DME0QUHIVY43UIJN M0722 uk en ad 204 2666.0 "Mon Oct 03 12:03:52 2022" "Mon Oct 03 12:48:18 2022" Submitted
39AYGO6AFFK2ZA96RX9XDMMA4W4N62 M1037 uk en ad 206 6761.0 "Mon Oct 03 12:00:42 2022" "Mon Oct 03 13:53:23 2022" Submitted
3NQUW096N68ZTT8JDRWUK49NP2CL99 M0741 uk en ad 207 1725.0 "Mon Oct 03 12:01:37 2022" "Mon Oct 03 12:30:22 2022" Submitted
3NOEP8XAU42FLA5F8ZVFHO4P1F4PXU M0377 uk en ad 211 882.0 "Mon Oct 03 12:02:25 2022" "Mon Oct 03 12:17:07 2022" Submitted
30Y6N4AHYPWMZHGDURYSSC1CMFGDR8 M0531 uk en ad 213 1310.0 "Mon Oct 03 12:00:38 2022" "Mon Oct 03 12:22:28 2022" Submitted
31KPKEKW4AD5KQYUMIO7DQCPA44B00 M0687 uk en ad 214 4995.0 "Mon Oct 03 12:04:03 2022" "Mon Oct 03 13:27:18 2022" Submitted
3I6NF2WGIGW06ES6ZAMXVWZD7P7G57 M1082 uk en ad 215 3979.0 "Mon Oct 03 12:10:13 2022" "Mon Oct 03 13:16:32 2022" Submitted
30U1YOGZGAWY0WGQ9GYXIM688HZDSW M0612 uk en ad 216 6531.0 "Mon Oct 03 12:03:17 2022" "Mon Oct 03 13:52:08 2022" Submitted
3RKHNXPHGWWMTFE4Q2FK10JMDNHUK6 M0195 uk en ad 218 920.0 "Mon Oct 03 12:00:44 2022" "Mon Oct 03 12:16:04 2022" Submitted
3PR3LXCWSFZUTNP8RAZIVY4AWBMX97 M0532 uk en ad 220 594.0 "Mon Oct 03 12:00:35 2022" "Mon Oct 03 12:10:29 2022" Submitted
386659BNTLH47SG2KLVI7EZGOSE017 M1196 uk en ad 221 1801.0 "Mon Oct 03 14:00:58 2022" "Mon Oct 03 14:30:59 2022" Submitted
356ZPKYPUHH4LFVPDVHH02BY3LYPY0 M0070 uk en ad 223 1159.0 "Mon Oct 03 12:05:56 2022" "Mon Oct 03 12:25:15 2022" Submitted
3APP19WN71EWPISK4TW2N2DD3KIG6N M0609 uk en ad 224 931.0 "Mon Oct 03 12:00:35 2022" "Mon Oct 03 12:16:06 2022" Submitted
3SCKNODZ0XGL3ANBA7EPJ0M6Z7ON71 M0432 uk en ad 226 599.0 "Mon Oct 03 16:02:13 2022" "Mon Oct 03 16:12:12 2022" Submitted
3FO95NVK5C0S16ZVRHTHNBNCNIQSRH M0958 uk en ad 228 1370.0 "Mon Oct 03 12:00:47 2022" "Mon Oct 03 12:23:37 2022" Submitted
3UQ1LLR26A8DYCIO5XAUGZK7VKULAO M0765 uk en ad 229 580.0 "Mon Oct 03 12:00:38 2022" "Mon Oct 03 12:10:18 2022" Submitted
3FK4G712NX042LZ866TMDLS89K9SS5 M0233 uk en ad 232 3128.0 "Mon Oct 03 13:14:50 2022" "Mon Oct 03 14:06:58 2022" Submitted
3NRZ1LDP7W64Q55U9HJ0E9K09F2PZR M0532 uk en ad 233 706.0 "Mon Oct 03 13:50:21 2022" "Mon Oct 03 14:02:07 2022" Submitted
3BFF0DJK8XC5HLCNV6YCNQOUB3NSTU M0782 uk en ad 234 2311.0 "Mon Oct 03 14:01:09 2022" "Mon Oct 03 14:39:40 2022" Submitted
3TRB893CSJAFTI6PN31UTGD9YV2G7M M0951 uk en ad 235 1180.0 "Mon Oct 03 12:02:08 2022" "Mon Oct 03 12:21:48 2022" Submitted
3UQVX1UPFSHBWDYY3PVWCX9LGYS02O M1360 uk en ad 237 1102.0 "Mon Oct 03 12:04:13 2022" "Mon Oct 03 12:22:35 2022" Submitted
3VDI8GSXAFTJTWB8X8T07G949F8G89 M0050 uk en ad 238 2300.0 "Mon Oct 03 12:00:37 2022" "Mon Oct 03 12:38:57 2022" Submitted
3WRAAIUSBJZ8Y6ZDJGDIRTFU2T4XAM M0447 uk en ad 239 2066.0 "Mon Oct 03 12:04:24 2022" "Mon Oct 03 12:38:50 2022" Submitted
3HKIF5DF6YXJ71UI20ZE7C4FTLQG9Y M1317 uk en ad 240 2199.0 "Mon Oct 03 12:00:42 2022" "Mon Oct 03 12:37:21 2022" Submitted
3UXQ63NLAAMIHMNGBBAQBA4DD2FLBJ M0484 uk en ad 241 2314.0 "Mon Oct 03 12:00:45 2022" "Mon Oct 03 12:39:19 2022" Submitted
3FDWKV9VCN2HJ3E7BES0GDBQ2SCUMB M0609 uk en ad 242 2456.0 "Mon Oct 03 12:02:50 2022" "Mon Oct 03 12:43:46 2022" Submitted
36QZ6V1589DKHYRCVBOMSMAWUHUSUL M1103 uk en ad 245 1244.0 "Mon Oct 03 12:00:36 2022" "Mon Oct 03 12:21:20 2022" Submitted
3C8QQOM6JP1S4U1MHL27XX8Q8SZILP M0259 uk en ad 246 571.0 "Mon Oct 03 14:02:01 2022" "Mon Oct 03 14:11:32 2022" Submitted
3UYRNV2KITZP3OSUKC6VX0I1ARUN8O M0153 uk en ad 247 5344.0 "Mon Oct 03 12:06:58 2022" "Mon Oct 03 13:36:02 2022" Submitted
337F8MIIMZDLZRDL73EK5C6J0CO04K M0419 uk en ad 248 3055.0 "Mon Oct 03 14:00:58 2022" "Mon Oct 03 14:51:53 2022" Submitted
3VIVIU06FKCCACJ7HX3MXANF8XPIMR M1421 uk en ad 249 3965.0 "Mon Oct 03 13:28:30 2022" "Mon Oct 03 14:34:35 2022" Submitted
31MBOZ6PAOR1RRFMPB6LMUAVVNFLCQ M0403 uk en ad 252 1816.0 "Mon Oct 03 12:00:45 2022" "Mon Oct 03 12:31:01 2022" Submitted
3VZYA8PITOY3VAHLL8XUA4CX08J05P M0580 uk en ad 254 1922.0 "Mon Oct 03 12:00:38 2022" "Mon Oct 03 12:32:40 2022" Submitted
3NI0WFPPI9GZEEHZQR7Z2AQXW3U065 M0955 uk en ad 255 1561.0 "Mon Oct 03 13:39:43 2022" "Mon Oct 03 14:05:44 2022" Submitted
3PIOQ99R7YMN1LZ7NF70TS0Q7IMUNB M1103 uk en ad 258 876.0 "Mon Oct 03 12:00:35 2022" "Mon Oct 03 12:15:11 2022" Submitted
3UAU495MIIS5J6ZJOU7D8H0VXSRUOQ M0701 uk en ad 259 1289.0 "Mon Oct 03 12:00:38 2022" "Mon Oct 03 12:22:07 2022" Submitted
3YO4AH2FPDKSOW0J50LX8F7OW45Q0R M0516 uk en ad 260 1695.0 "Mon Oct 03 12:00:35 2022" "Mon Oct 03 12:28:50 2022" Submitted
3WYZV0QBFJDDHG45PUDEM4Z0KBPXBH M1317 uk en ad 261 2503.0 "Mon Oct 03 12:02:08 2022" "Mon Oct 03 12:43:51 2022" Submitted
36KM3FWE3RCIIEV491CR8OQTREE074 M1022 uk en ad 263 4845.0 "Mon Oct 03 12:00:38 2022" "Mon Oct 03 13:21:23 2022" Submitted
35NNO802AVWISU47TYIMAPCFDNZINR M0751 uk en ad 264 593.0 "Mon Oct 03 12:00:38 2022" "Mon Oct 03 12:10:31 2022" Submitted
3XAOZ9UYRZRSVLL11JPXMKQY1WBQ1U M1243 uk en ad 266 6228.0 "Mon Oct 03 12:40:28 2022" "Mon Oct 03 14:24:16 2022" Submitted
31GN6YMHLPSX92GHQB3NAAVTFX5SWK M0813 uk en ad 268 4058.0 "Mon Oct 03 12:00:41 2022" "Mon Oct 03 13:08:19 2022" Submitted
3G5RUKN2EC3PHTB4P4C9XWDCUUGN9B M0161 ja en ad 0 1100.0 "Tue Sep 27 09:03:19 2022" "Tue Sep 27 09:21:39 2022" Submitted
3P458N04Q1HJT34961K3LBWWQ2GX2D M0874 ja en ad 1 5250.0 "Tue Sep 27 09:08:30 2022" "Tue Sep 27 10:36:00 2022" Submitted
3K3IX1W4S6R3PXXMXP31XGTR0RZPAO M1046 ja en ad 2 1208.0 "Tue Sep 27 10:45:38 2022" "Tue Sep 27 11:05:46 2022" Submitted
388CL5C1RJNS8ZQ2B3KMXL7B8COLHX M1017 ja en ad 4 1204.0 "Tue Sep 27 09:03:20 2022" "Tue Sep 27 09:23:24 2022" Submitted
37PGLWGSJT6HKOJ4WLQ6IXVBJPYIKK M0159 ja en ad 5 2697.0 "Tue Sep 27 09:03:20 2022" "Tue Sep 27 09:48:17 2022" Submitted
3511RHPADVE5XT4578WGBP9HVLMRL0 M0211 ja en ad 6 2094.0 "Tue Sep 27 09:03:19 2022" "Tue Sep 27 09:38:13 2022" Submitted
32CXT5U14G32YEC3HDIHBVAVIKRU8L M0727 ja en ad 7 600.0 "Tue Sep 27 09:03:19 2022" "Tue Sep 27 09:13:19 2022" Submitted
3WRBLBQ2GR81B76524GLE13MQE0G0K M0857 ja en ad 8 1602.0 "Tue Sep 27 09:03:20 2022" "Tue Sep 27 09:30:02 2022" Submitted
3C8QQOM6JP1S4U1MHL27XX8Q8P3LIQ M0691 ja en ad 9 919.0 "Tue Sep 27 09:50:15 2022" "Tue Sep 27 10:05:34 2022" Submitted
